district,Dropout_Rate_Sec,Dropout_Rate_HSec,Avg_PTR_district_23_24,%_Schools_Func_Toilets_23_24,%_Schools_Library_23_24,%_Schools_Electricity_23_24,NFHS_Women_10_plus_School,NFHS_Women_Literate,NFHS_Female_Ever_Attended_School,NFHS_Improved_Water,NFHS_Improved_Sanitation,NFHS_Electricity,NFHS_Health_Insurance,NFHS_Early_Marriage,NFHS_Teen_Pregnancy,NFHS_Family_Planning_Modern
DHAR,0.2714401705064447,0.3976553278248739,35.56627683264116,0.8450141110065852,0.9990592662276576,0.7373000940733773,23.8,58.6,59.5,89.2,61.9,97.6,30.3,26.5 ,7.7 ,77.7
DHARMAPURI,-0.0392124352331606,0.0675158208714579,20.093761221944913,0.786202610316967,0.9944064636420136,0.9944064636420136,54.4,80.6,72.6,98.7,72.4,99.4,75.5,16.7 ,6.4 ,70.0
DHARWAD,-0.0113534867743043,0.3195130896452959,55.09356339503352,0.8636363636363636,0.958732057416268,0.9892344497607656,51.4,81.8,78.2,87.9,79.3,99.4,24.5,17.8 ,3.3 ,67.1
DHAULPUR,0.1122048490219661,0.253925684079602,30.31472857769844,0.850562399571505,0.7145152651312265,0.9100160685591858,27.0,59.9,63.2,94.8,57.5,97.5,89.0,29.6 ,7.2 ,67.9
DHEMAJI,0.0034308699424244,0.2953711596190194,33.127609618255846,0.8872437357630979,0.9219817767653758,0.9043280182232346,43.6,81.5,77.3,95.3,70.8,95.0,66.8,32.0 ,10.8 ,72.6
DHENKANAL,0.0550883095037847,0.3648146383303154,47.11459386871521,0.9759036144578314,0.9933734939759036,0.9783132530120482,33.3,77.1,76.2,63.4,58.2,96.3,55.2,23.7 ,9.3 ,75.9
DHUBRI,0.1578221843398469,0.5386973950414053,69.58405171131406,0.7493942540671512,0.5306334371754933,0.6836275527864313,20.4,69.5,71.8,96.7,61.8,92.5,59.4,50.8 ,22.4 ,64.1
DHULE,0.0268841201716738,0.3194287330316742,44.34234830698745,0.812375249500998,0.9111776447105788,0.8093812375249501,40.8,68.8,73.5,89.9,58.9,96.0,19.8,40.5 ,15.0 ,51.9
DIBANG VALLEY,-0.0689655172413792,0.2087912087912088,13.09937157199062,0.7391304347826086,0.8260869565217391,0.5217391304347826,43.2,77.8,67.6,100.0,95.0,79.2,28.7,20.7 ,0.7 ,69.1
DIBRUGARH,-0.0245864593690681,0.3373960080797015,35.59512414577852,0.8102564102564103,0.9117948717948718,0.9615384615384616,33.7,76.6,79.5,98.1,75.3,94.4,58.8,23.0 ,4.8 ,64.6
DIMA HASAO,0.0582875519228192,0.3363933405943675,20.692336244101693,0.7101303911735206,0.9538615847542627,0.8906720160481444,42.4,87.7,85.1,50.2,83.8,95.9,61.9,16.5 ,5.4 ,65.5
DIMAPUR,-0.0448298865910608,-0.0683886116818315,27.64198038189259,0.8911439114391144,0.7140221402214022,0.9206642066420664,52.5,86.6,89.8,92.4,81.1,99.8,5.7,4.4 ,3.3 ,46.9
DINDIGUL,-0.015253943491073,0.0921816005157012,21.534589463770786,0.6809908998988877,0.9959555106167848,0.9959555106167848,50.1,81.0,77.8,99.5,61.0,98.8,71.9,20.5 ,8.6 ,74.2
DINDORI,0.154669349675295,0.3757480474693173,47.64625095021405,0.8045563549160671,0.9916067146282974,0.8471223021582733,25.8,66.8,64.8,66.1,47.9,97.4,47.2,21.1 ,8.7 ,78.1
DODA,0.1097668622462225,0.281577325939618,39.12845092404221,0.7328136073706591,0.4946846208362863,0.671863926293409,46.8,69.2,65.1,92.6,70.9,99.6,7.6,11.0 ,2.7 ,69.5
DOHAD,0.2113469824962874,0.3181645174550492,57.28706402623499,0.9,0.974235807860262,1.0,23.1,56.1,59.6,91.0,35.9,89.3,40.3,29.9 ,7.4 ,70.8
DUMKA,0.2826495269932624,0.3988631305002911,73.45788222894582,0.8740740740740741,0.960233918128655,0.936842105263158,19.1,55.6,59.7,92.6,41.5,93.2,45.4,43.1 ,14.9 ,60.0
DUNGARPUR,0.0072579260966578,0.1386094674556213,26.85027272136404,0.7285848760589897,0.6071540633824913,0.8766865390649514,32.5,68.2,64.6,94.1,59.9,99.4,97.5,16.9 ,4.4 ,70.7
DURG,-0.0915156065644104,0.1478216560509554,42.395802990959425,0.920256111757858,0.9563445867287544,0.9918509895227008,52.7,84.6,79.4,98.5,89.5,99.6,67.0,4.3 ,0.6 ,80.6
EAST,-0.1512394675784589,-0.116959215281363,37.28866199341129,0.6880415944540728,0.9982668977469672,1.0,57.2,84.3,84.4,98.4,78.0,99.5,30.7,12.8 ,1.3 ,81.9
EAST GARO HILLS,0.1005392450569203,0.5809451219512195,61.94467592935151,0.6480446927374302,0.1955307262569832,0.1899441340782122,40.5,86.7,90.9,67.0,83.9,97.4,71.9,13.7 ,2.2 ,37.0
EAST GODAVARI,0.0225296290595659,0.2896244989803811,44.361266982197726,0.9304973037747154,0.999400838825644,1.0,43.2,77.9,75.4,97.9,77.7,98.8,66.4,26.0 ,6.2 ,66.3
EAST KAMENG,0.2181122448979592,0.546712802768166,24.915983140179023,0.4235294117647059,0.2,0.4235294117647059,31.8,62.2,63.1,93.6,75.6,86.3,25.1,26.5 ,8.1 ,64.9
EAST KHASI HILLS,0.1065847688976748,0.3144998147989857,49.12615578343348,0.753133704735376,0.3662952646239554,0.5125348189415042,43.5,93.7,88.7,90.0,80.9,96.6,47.1,14.6 ,8.2 ,12.1
EAST SIANG,-0.0034164673727365,0.2033405954974582,17.08442563692495,0.5308641975308642,0.4814814814814814,0.7407407407407407,55.6,83.8,76.8,97.3,83.9,97.3,30.5,14.9 ,4.6 ,40.0
ERNAKULAM,0.0123334565883798,0.0512216487523083,35.37864561822858,0.9702159344750558,0.9597915115413254,0.9992553983618764,83.8,99.3,97.2,98.2,99.3,100.0,46.2,2.9 ,0.0 ,69.7
ERODE,-0.018146467919637,0.0951920979652883,18.682528118636288,0.7678571428571429,0.9890552995391704,0.9890552995391704,57.8,83.1,73.1,98.9,67.6,99.6,77.7,13.7 ,14.8 ,70.6
ETAH,0.2551415858434661,0.2998616178135614,33.36769551842309,0.9055354993983152,0.7042719614921781,0.7536101083032491,38.8,70.8,68.0,99.8,62.7,88.0,12.8,20.1 ,4.3 ,73.1
ETAWAH,0.1627947484160334,0.2632245205774617,30.733665092717903,0.8829419889502762,0.7931629834254144,0.8560082872928176,45.7,79.7,74.6,99.5,78.1,95.7,17.9,16.3 ,2.2 ,71.0
FAIZABAD,0.1936210375577687,0.2186450081681719,38.32670054234431,0.8972214728891287,0.8451578095495009,0.8729430806582142,49.0,77.7,71.1,100.0,64.4,90.3,19.8,7.6 ,2.0 ,46.0
FARIDABAD,0.0726860441146155,0.1621081745543946,26.225816685770457,0.964332036316472,0.917639429312581,0.9974059662775616,55.6,84.4,80.5,97.9,84.2,100.0,32.8,15.3 ,2.8 ,77.5
FARIDKOT,0.0433048753089193,0.0545782308696463,37.79513187917928,0.9022556390977444,0.7744360902255639,0.9981203007518796,46.5,75.3,71.7,92.5,87.5,99.0,20.4,11.9 ,4.7 ,56.3
FARRUKHABAD,0.3522420852891241,0.3624481185076474,47.02285088522545,0.9023172905525848,0.7875222816399287,0.8905525846702317,33.3,65.1,67.1,99.7,72.6,91.8,13.5,18.8 ,4.1 ,67.2
FATEHABAD,-0.0682563055146534,0.0758023762163324,28.207966424915288,0.872852233676976,0.9873997709049256,1.0,41.5,73.2,67.3,99.8,87.3,99.8,29.4,11.7 ,2.1 ,75.8
FATEHGARH SAHIB,0.0072194574893109,0.060911448684698,35.78085121240417,0.9078282828282828,0.7196969696969697,0.9936868686868688,62.3,87.2,80.1,99.7,87.6,99.6,35.1,7.3 ,1.5 ,71.6
FATEHPUR,0.2171469032686916,0.2461133652030691,38.43485542310914,0.9147414741474148,0.8091309130913091,0.8041804180418042,37.3,66.5,63.4,98.8,63.1,76.8,16.8,10.4 ,3.3 ,66.2
FAZILKA,0.0516029487399279,0.1461086045762165,41.33267525538918,0.9435483870967742,0.6451612903225806,1.0,41.3,72.8,70.8,97.3,81.8,99.8,20.6,12.4 ,2.6 ,68.0
FIROZABAD,0.2179906887985918,0.3007177802378317,32.52193684317244,0.9722222222222222,0.9155879180151024,0.9692556634304208,42.4,74.4,72.5,99.4,69.0,96.3,13.4,24.8 ,3.6 ,66.9
FIROZPUR,0.0452289023717594,0.0191793414674912,43.0504347698607,0.9553488372093024,0.6753488372093023,1.0,47.5,75.7,72.5,95.6,84.8,99.6,21.0,10.5 ,1.9 ,77.3
GADAG,-0.0762309640974872,0.3969595621769535,53.41734765576528,0.8753117206982544,0.999168744804655,0.999168744804655,45.1,70.7,73.3,95.5,55.2,98.6,28.3,27.7 ,2.0 ,58.3
GADCHIROLI,0.0129495764778926,0.206495589414595,27.809663922264512,0.647,0.9505,0.6845,42.3,79.4,67.1,83.0,62.4,95.8,33.3,10.1 ,5.1 ,76.5
GAJAPATI,0.1215077259247697,0.4125376402956474,45.101843795720534,0.9402390438247012,1.0,1.0,22.5,50.5,55.5,78.1,58.3,94.1,39.6,28.1 ,5.8 ,76.2
GANDERBAL,0.116156547917712,0.3470652934706529,39.3615462389122,0.708904109589041,0.6335616438356164,0.910958904109589,34.3,64.0,60.2,97.2,78.4,99.5,8.3,5.3 ,0.4 ,34.4
GANDHINAGAR,-0.0285191441441441,0.073334038129471,32.87600766319747,0.9205397301349324,0.8995502248875562,0.9992503748125936,37.9,81.8,77.6,99.7,84.6,97.8,29.7,32.6 ,5.0 ,49.3
GANGANAGAR,-0.0038933459178858,0.1618528610354223,19.49651737113035,0.8402466367713004,0.772982062780269,0.9786995515695068,39.3,71.0,68.6,94.4,83.4,96.9,85.3,13.6 ,2.4 ,81.1
GANJAM,0.0414842945417095,0.268871831003325,44.068692422662686,0.9805775619729108,0.9994888832098134,0.9905443393815488,32.6,71.9,68.6,89.6,72.9,99.3,51.9,22.3 ,11.4 ,59.2
GARHWA,0.1784559802243772,0.3680784971155268,96.95757743884836,0.9540657976412168,0.978895096213532,0.9292364990689012,31.0,62.7,60.5,92.5,54.1,85.0,55.3,31.3 ,8.7 ,58.3
GAUTAM BUDDHA NAGAR,0.1138324775844892,0.1526656793780081,42.79477976579101,0.9253302699597932,0.7960941987363584,0.9373923032739804,51.9,80.6,78.0,99.9,74.0,99.4,23.8,13.5 ,2.1 ,76.3
GAYA,0.3734840078007525,0.3798235264312238,65.88131600967853,0.8883907503539406,0.4794714487966022,0.8109957527135441,30.7,59.4,59.6,99.2,44.4,97.9,9.7,42.8 ,7.2 ,73.3
GHAZIABAD,0.1451369143676836,0.1426907029835472,49.08305082156883,0.93184855233853,0.6913140311804009,0.9487750556792872,55.2,81.8,78.9,99.1,84.5,99.9,20.0,8.0 ,0.6 ,72.7
GHAZIPUR,0.2680250386477103,0.2787851598364076,41.0109798425257,0.9203021718602457,0.8005665722379603,0.8377714825306893,51.4,75.8,69.7,99.3,64.1,91.8,10.6,13.5 ,1.9 ,62.9
GIR SOMNATH,0.1384143849611769,0.2599872070710007,32.371815135839654,0.8465204957102002,0.9237368922783604,1.0,30.8,73.1,65.8,98.2,74.3,99.5,46.6,9.9 ,0.9 ,57.8
GIRIDIH,0.1868559526419645,0.214473323772539,79.90369482505477,0.981078278900985,0.9305339554173148,0.9834110938310006,25.0,57.3,61.6,87.6,59.2,96.5,52.4,45.6 ,12.3 ,63.7
GOALPARA,0.086667736886463,0.5284537404145201,63.5999442198755,0.8223452440865626,0.9355812783090084,0.8872672370407649,23.4,74.1,78.5,90.7,75.3,89.6,71.1,41.8 ,13.3 ,66.8
GODDA,0.2687469803242091,0.3363187380215243,101.46346395041692,0.9559072922555116,0.8993781797625777,0.8869417750141323,19.6,50.4,52.7,91.4,54.9,93.5,45.9,48.5 ,16.1 ,65.0
GOLAGHAT,0.0004841989734981,0.3948030825233319,38.82745135483791,0.6624,0.7877333333333333,0.9104,27.9,75.1,77.6,93.7,73.1,96.4,69.3,20.7 ,9.5 ,61.6
GOMATI,0.0262603196908484,0.1657934567470019,22.160069692190127,0.6384364820846905,0.3387622149837133,0.9429967426710096,22.8,77.2,80.1,87.7,77.4,98.8,29.9,42.8 ,24.4 ,65.5
GONDA,0.3808971315352623,0.2701195106026627,56.6847215537212,0.8760206274172755,0.8087666523420713,0.7971637301246239,31.5,60.4,61.7,100.0,44.6,88.9,13.4,25.4 ,4.2 ,41.1
GONDIYA,-0.0067545937640054,0.1080012594899065,40.355955189759435,0.8186244674376141,0.9172245891661596,0.963481436396835,54.1,87.5,80.4,91.6,74.3,98.2,30.6,6.5 ,0.0 ,78.3
GOPALGANJ,0.4124737340383771,0.4068731693616338,60.1647925276903,0.8158906450234943,0.1456642460486971,0.616403246475865,32.9,63.3,63.3,99.9,60.1,96.2,12.7,28.0 ,7.6 ,57.3
GORAKHPUR,0.2078086290423365,0.2464666720141173,43.73784153164197,0.9078896230081616,0.8181111542945978,0.8764088612514574,42.8,70.1,67.6,99.8,69.6,94.9,17.9,14.6 ,2.4 ,63.8
GUMLA,0.2050055522337063,0.4267120788225277,49.777189153459254,0.8785834738617201,0.9162450815064644,0.7481731309724564,33.3,69.3,65.1,75.2,50.1,89.1,51.7,20.9 ,7.2 ,52.7
GUNA,0.218286441315097,0.333856260417688,34.16652272697545,0.916633266533066,0.9623246492985972,0.8376753507014028,17.7,56.8,61.4,81.4,55.6,98.3,43.1,28.1 ,5.5 ,73.0
GUNTUR,0.031702646524493,0.0246409255053187,47.60331366297286,0.9186946902654868,0.9950221238938052,1.0,32.6,68.5,64.9,99.3,83.4,99.2,71.1,35.4 ,20.7 ,73.3
GURDASPUR,0.0651710092454903,0.1223858007705008,39.44978674869219,0.8842815814850531,0.5737704918032787,0.9980713596914176,64.6,84.4,79.0,97.6,85.4,99.1,23.5,6.5 ,8.2 ,58.5
GWALIOR,0.079604211713829,0.2886967297020635,23.94906320953387,0.8267035627810446,0.9629885852646144,0.910411622276029,37.9,78.1,72.2,98.6,83.2,99.5,40.6,11.8 ,3.3 ,60.6
HAILAKANDI,0.1624934944775342,0.3980190755685987,39.69831169508564,0.6463293650793651,0.6741071428571429,0.6731150793650794,25.3,82.2,81.5,41.2,60.0,91.2,53.6,32.9 ,10.4 ,66.8
HANUMANGARH,-0.0268000349946049,0.1306433755689506,21.561303021034867,0.8967339097022095,0.8170028818443804,0.989433237271854,38.4,69.7,65.1,97.8,83.8,99.0,89.0,18.6 ,2.8 ,80.2
HARDA,0.0967351874244256,0.4065512317029632,41.88351797190718,0.7734627831715211,0.982740021574973,0.9492988133764833,30.8,73.9,74.1,92.3,68.8,98.8,33.3,10.0 ,3.9 ,78.0
HARDOI,0.4573350406516607,0.3542775705243743,52.77133852733454,0.9065573770491804,0.8573770491803279,0.7602914389799635,26.5,59.3,64.6,99.9,55.7,71.0,16.0,19.3 ,2.8 ,58.3
HARDWAR,0.1401864548907413,0.1662511307724554,50.57258504846146,0.8511979823455234,0.9836065573770492,0.962589323245061,40.3,76.4,73.9,99.6,69.8,99.7,46.6,9.9 ,2.3 ,63.6
HASSAN,-0.0186555497655027,0.3198558634942504,26.60065288741387,0.907103825136612,1.0,0.9893924783027964,51.3,82.0,74.4,96.8,87.9,99.3,36.9,16.2 ,6.4 ,78.1
HAVERI,-0.0579113567159128,0.4973147564168722,52.25812278565657,0.8665659617321249,0.9848942598187312,0.9894259818731118,40.0,71.5,72.6,99.1,68.9,99.1,28.8,16.5 ,4.2 ,44.6
HINGOLI,0.0336336114597947,0.2724431060115122,33.060078719014044,0.7367624810892587,0.9228441754916792,0.7655068078668684,33.2,76.5,69.4,92.4,69.0,98.1,14.7,37.1 ,14.4 ,73.1
HISAR,-0.0464729537689354,0.1882709627559967,22.94156849907355,0.8578844905905256,0.9772874756651524,0.9961064243997404,43.9,79.8,69.3,99.3,89.1,99.7,27.9,8.9 ,3.6 ,74.4
HOJAI,0.1138283914982943,0.4744937557327312,90.98999652458986,0.9049586776859504,0.8363636363636363,0.905785123966942,23.1,83.2,79.1,99.9,63.1,96.3,67.4,30.9 ,15.6 ,61.1
HOSHANGABAD,0.0069740030122453,0.3451038683246927,33.04829092668287,0.9017905588714054,0.98046663049376,0.9045035268583832,35.5,73.6,74.0,93.5,68.5,97.2,28.6,16.7 ,5.2 ,28.6
HOSHIARPUR,0.0374406005024364,0.0606151889413261,34.2363921449209,0.9563239308462238,0.6278434940855323,1.0,73.2,92.8,89.0,99.9,89.7,99.9,27.7,4.7 ,1.6 ,65.6
HYDERABAD,0.0149900179338815,0.3467792610831121,44.95668370256035,0.8955034832172261,0.8850538315389487,0.9882837238758708,63.2,83.6,80.3,99.6,84.4,99.9,48.9,10.6 ,2.2 ,71.8
IDUKKI,0.0290893144277152,0.1421083485637435,33.58896320231508,0.9761499148211245,0.9659284497444632,0.9914821124361158,73.2,94.4,93.0,82.3,97.5,99.0,58.1,7.1 ,2.7 ,72.3
IMPHAL EAST,0.0484398216939079,0.3158542842483325,18.13664452933174,0.625,0.333984375,0.76171875,49.9,90.0,87.2,90.2,59.5,98.6,7.0,15.2 ,9.5 ,50.1
IMPHAL WEST,0.0386043632987777,-0.2687586445366527,18.07443412895655,0.65,0.4462962962962963,0.725925925925926,61.9,92.5,89.0,89.1,58.7,99.4,15.7,15.3 ,10.9 ,69.9
INDORE,0.0444964871194379,0.1782771307811597,33.21369729789565,0.8818897637795275,0.9083464566929134,0.9401574803149606,47.7,81.7,78.0,98.9,90.0,100.0,40.3,21.7 ,4.2 ,83.4
JABALPUR,0.0319688462235102,0.2854403506368991,33.29505897015948,0.8955223880597015,1.0,0.998223169864961,30.4,72.4,70.0,98.0,61.9,99.7,61.2,(7.2),(13.6),83.0
JAIPUR,0.0171146164782344,0.0746246860213797,32.86137477978982,0.8902068126520681,0.7582116788321168,0.9273114355231143,47.9,73.8,68.1,99.9,79.6,99.5,81.5,23.1 ,1.8 ,76.9
JAISALMER,0.180748424516201,0.2180278708766978,29.945729377692807,0.6921797004991681,0.6400443704936217,0.819744869661675,18.7,63.5,61.7,95.2,75.7,97.3,93.7,28.9 ,1.0 ,83.0
JALANDHAR,0.0347256383882652,0.0665599767221939,35.99357971596488,0.929657794676806,0.6829847908745247,1.0,64.4,88.1,82.1,99.9,88.2,99.6,25.9,7.4 ,0.7 ,66.6
JALAUN,0.274416648108282,0.1726379997989073,37.83394940755681,0.8489603766182817,0.8214986269125147,0.8650451157316594,38.9,71.0,71.9,99.0,80.2,96.9,17.6,16.9 ,2.2 ,62.4
JALGAON,-0.000952142802185,0.3666896588316443,40.79946724714347,0.8812907045589106,0.9819419775014802,0.9191829484902307,40.8,76.5,77.5,94.3,59.7,96.8,11.9,28.0 ,10.7 ,44.0
JALNA,0.0190639458030402,0.1782848385517549,33.701937394500426,0.8063452822414503,0.8990523279769262,0.7709105892047796,34.3,71.8,67.6,82.8,63.6,95.7,9.7,35.0 ,10.1 ,49.7
JALOR,0.0283502751095775,0.2531909515986351,26.045757373236302,0.8253055355859095,0.785765636232926,0.9518332135154564,22.2,62.6,59.5,98.3,77.4,98.4,96.6,23.3 ,2.9 ,54.2
JALPAIGURI,-0.0310304085566817,0.5085218339238171,29.423299759892885,0.964351341418596,0.6387357589121646,0.9474457919882396,33.9,73.6,73.7,95.2,73.2,97.4,35.8,18.7 ,11.8 ,82.7
JAMMU,0.0069669837716843,0.1261190330388125,19.189968262549147,0.8562962962962963,0.562962962962963,0.977283950617284,70.8,91.5,84.0,99.9,81.2,100.0,23.3,5.3 ,0.0 ,67.9
JAMNAGAR,0.1891120748687514,0.3028366408790223,30.827640182199268,0.8304446119065562,0.9208741522230596,1.0,35.3,83.1,72.8,99.7,86.6,98.9,38.6,6.8 ,1.0 ,85.2
JAMTARA,0.2492159803654213,0.3713686732554657,75.57783822444934,0.944,0.9742222222222222,0.9733333333333334,21.4,57.4,63.7,93.0,52.8,92.2,62.9,50.5 ,14.9 ,69.3
JAMUI,0.3669810575124482,0.333607934354203,74.41925223028878,0.9373786407766992,0.7402912621359223,0.7320388349514563,20.6,48.7,53.1,90.5,37.6,97.9,14.3,51.9 ,15.4 ,69.6
JANJGIR - CHAMPA,0.0525606082341127,0.4175912850514424,45.02825603187918,0.9106548279689234,0.9900110987791344,0.9972253052164262,37.3,77.0,67.7,97.2,78.8,99.5,74.0,10.2 ,3.5 ,74.8
JASHPUR,0.0773148875962899,0.0711495652904363,31.92217343868128,0.7643527204502815,1.0,0.6105065666041276,34.9,75.1,67.9,88.8,72.8,98.2,80.6,21.9 ,5.5 ,56.0
JAUNPUR,0.1572452229299362,0.2215131599834905,39.76371772557942,0.9062396282774644,0.737636906737471,0.8373713906405575,52.7,77.3,69.9,99.1,62.6,98.2,12.0,11.8 ,0.6 ,62.0
JAYASHANKAR BHUPALAPALLY,0.0459576853019475,0.5686097303810815,26.987643018053003,0.6574585635359116,0.7366482504604052,0.9134438305709024,36.3,58.9,52.4,95.1,65.6,99.3,71.5,24.9 ,13.2 ,64.8
JEHANABAD,0.3158103498426633,0.3462147262704,52.80619288293167,0.8939264328485885,0.4003421727972626,0.8126603934987169,30.5,63.2,61.7,99.8,45.5,99.3,13.2,41.6 ,12.0 ,52.5
JHABUA,0.1598746081504701,0.3266403919897741,56.56498481130896,0.8632585203657522,0.999168744804655,0.7747298420615129,16.0,38.6,45.9,85.2,57.6,98.9,43.7,36.5 ,6.7 ,76.0
JHAJJAR,-0.0510097493036212,0.144878880223129,21.80014662980885,0.9069239500567536,0.985244040862656,0.9954597048808173,62.7,89.1,77.3,96.6,91.7,99.8,27.0,7.7 ,1.3 ,80.2
JHALAWAR,-0.0472255409531394,0.1783085916144496,21.732091319966894,0.8443649373881932,0.7942754919499105,0.947227191413238,22.4,56.3,55.6,92.4,62.1,99.3,93.6,37.8 ,5.6 ,74.4
JHANSI,0.1882366877924539,0.188099131966285,34.334872240199495,0.8207401696222051,0.8454124903623748,0.915574402467232,43.3,72.5,71.1,96.8,73.2,95.2,11.4,25.1 ,3.5 ,62.0
JHARSUGUDA,0.0196725821983766,0.3929025978887475,33.3769080687184,0.9802890932982916,1.0,1.0,40.9,81.0,77.8,88.4,70.0,98.1,37.7,8.5 ,1.0 ,81.4
JIND,-0.03522731982262,0.1531908180168809,25.743805779967655,0.871841155234657,0.9765342960288808,0.9891696750902528,45.3,83.6,71.4,96.2,88.5,100.0,23.7,8.7 ,1.9 ,79.2
JODHPUR,-0.0224763406940062,-0.0090884500946712,26.93084487301352,0.8571428571428571,0.7886904761904762,0.9543650793650794,34.6,68.2,64.8,96.5,75.4,98.4,87.5,28.1 ,5.1 ,78.9
JOGULAMBA GADWAL,0.0535040293787616,0.5017909259750597,58.2991587331088,0.603125,0.5671875,0.9359375,27.4,45.0,47.8,97.0,73.7,99.8,61.8,34.6 ,15.9 ,75.5
JORHAT,0.0731542775224523,0.3519755511896966,29.200533788060017,0.6108442004118051,0.9375428963623884,0.9519560741249142,42.9,85.1,84.4,85.9,80.4,95.1,60.1,24.9 ,12.9 ,63.8
JUNAGADH,0.0581996702143606,0.3210027514521553,27.829447226432222,0.8796736913664174,0.8212100611828688,1.0,35.0,82.8,73.8,97.0,81.7,99.3,47.3,11.2 ,5.0 ,48.0
KACHCHH,0.3075524089440268,0.3175080408334498,40.982713901599645,0.8219560878243513,0.9716566866267464,0.996007984031936,24.1,75.6,66.6,96.8,85.8,99.2,34.3,19.0 ,5.7 ,76.5
KAIMUR (BHABUA),0.4079494777169196,0.3098934014624261,58.688074073687474,0.8433809819763829,0.2846488502175264,0.6159105034182722,29.5,66.0,62.3,98.0,59.1,96.7,18.1,27.1 ,2.6 ,78.6
KAITHAL,-0.0443058480479507,0.130736629667003,27.061093067384693,0.8772486772486773,0.9523809523809524,1.0,45.9,74.0,66.3,98.5,89.7,100.0,29.1,11.0 ,4.7 ,76.5
KALAHANDI,0.1121679861783524,0.3633039174896534,44.643363480642144,0.9845320959010054,1.0,0.940061871616396,26.5,63.8,62.5,96.5,64.4,97.2,48.6,16.3 ,1.9 ,75.9
KAMAREDDY,0.0373118873395001,0.3424730961118212,40.616649179932175,0.6547155105222136,0.6851130163678878,0.9134840218238504,35.6,58.6,51.1,99.4,68.2,99.5,66.5,30.8 ,1.1 ,56.8
KANCHEEPURAM,-0.0267044305077888,0.044523402202044,25.7462484293366,0.7360959651035986,0.980370774263904,0.980370774263904,56.8,84.5,85.0,99.4,75.9,99.4,59.7,10.0 ,2.5 ,69.3
KANDHAMAL,0.1118898091684111,0.2469403268719118,41.516890614035866,0.9846153846153848,0.9994505494505496,0.7467032967032967,28.1,70.3,64.2,64.4,52.4,96.6,54.5,20.0 ,4.2 ,76.7
KANGRA,-0.0263953808083585,0.0686739370949897,14.954011398408255,0.9868981329839502,1.0,0.9990173599737964,69.9,94.4,84.1,98.6,73.3,99.7,36.4,1.5 ,0.8 ,59.1
KANNAUJ,0.3988659504248297,0.3068195923636454,42.838198169550814,0.888637221593054,0.7455643639109097,0.8070970177425444,37.3,68.3,71.3,99.9,70.1,87.3,15.3,10.4 ,1.3 ,69.4
KANNIYAKUMARI,0.0292619969494309,0.073731956814477,29.65673261178222,0.8080065359477124,0.988562091503268,0.988562091503268,77.1,98.0,92.9,98.2,96.2,99.8,64.1,4.3 ,4.0 ,70.3
KANNUR,0.0147020716555514,0.1265157477688993,30.200630744441124,0.9826142949130716,0.9716677398583388,0.9987121699935608,74.1,99.1,96.7,93.9,99.5,99.7,47.9,5.4 ,2.4 ,61.9
KANPUR DEHAT,0.218392242727557,0.2697376678800049,38.57982725469568,0.8179783662812383,0.8209623274897426,0.7142857142857143,45.4,75.6,73.9,99.4,70.6,79.8,17.9,12.7 ,1.9 ,60.1
KANPUR NAGAR,0.2371229254929443,0.1862911393949747,30.61928096254157,0.9050243799024804,0.8931524273902904,0.8895484418062328,58.5,82.7,80.4,98.8,77.5,89.3,16.1,10.9 ,3.4 ,73.7
KANSHIRAM NAGAR,0.2939739413680782,0.3123691057942501,46.847461255533325,0.939344262295082,0.7577868852459017,0.8467213114754099,29.7,60.6,62.2,99.4,69.8,87.2,15.1,23.2 ,7.6 ,65.2
KAPURTHALA,0.0590128755364807,0.0959286417861442,38.29808888381056,0.8835616438356164,0.7798434442270059,1.0,60.3,85.3,79.2,99.4,87.7,99.8,20.7,6.9 ,2.5 ,61.0
KARAIKAL,-0.0223921354451119,0.1499522445081184,27.109720234028387,0.9244186046511628,1.0,1.0,59.0,89.6,86.3,99.9,84.3,99.6,26.9,7.2 ,0.6 ,59.7
KARAULI,0.0183363148479427,0.196329922659365,23.521636289187857,0.8146627565982405,0.726099706744868,0.9038123167155424,22.7,54.8,56.5,94.8,49.9,98.7,86.4,33.5 ,7.0 ,72.7
KARBI ANGLONG,0.0362829989440337,0.4484045164457535,40.1268919788781,0.7347181008902077,0.8142433234421365,0.8486646884272997,30.3,78.8,76.4,79.6,75.2,97.0,54.1,26.1 ,9.1 ,66.3
KARGIL,0.0011033468186832,0.2663934426229508,20.622466676056955,0.7641357027463651,0.91437802907916,0.6526655896607432,50.3,77.2,69.6,90.2,42.3,99.1,13.6,2.5 ,0.0 ,46.9
KARIMGANJ,0.1714127599019685,0.4491791559220772,62.08257416630581,0.7232397232397232,0.71998371998372,0.8253968253968254,19.6,80.7,82.1,62.3,61.5,87.1,64.4,27.7 ,9.9 ,64.3
KARIMNAGAR,-0.0160304737719227,-0.2433180484983681,29.32892356294123,0.8294062205466541,0.9321394910461828,0.9717247879359096,50.8,70.3,63.6,98.3,78.8,99.7,58.6,11.9 ,7.6 ,56.8
KARNAL,-0.0351380423090712,0.1188582565779132,28.73618671085557,0.9420401854714064,0.9312210200927356,0.9930448222565688,46.8,84.5,79.2,99.9,83.5,99.2,24.6,6.6 ,3.1 ,79.1
